 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min
80,98420925,5,8,359,11595,347,0,71.8,153.87073,4344,0,1449.375,1729.3801,121.45791,0.13208573,8.201744e+06,2.84e+07,98200000,3,98300000,2.46e+07,4.91e+07,98200000,4,98400000,1.41e+07,3.71e+07,98300000,11,0,0,0,0,144,264,0.050802205,0.081283525,0,4344,854.2857,1458.2406,2.1264655e+06,1,0,0,0,0,0,0,0,1,920.0,71.8,1449.375,144,0,0,0,0,0,0,5,359,8,11595,0,235,2,20,25009.0,0.0,25009,25009,9.82e+07,0.0,98200000,98200000
53,60536,1,1,54,70,54,54,54.0,0.0,70,70,70.0,0.0,2048.368,33.038193,60536.0,0.0,60536,60536,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,16.519096,16.519096,54,70,59.333332,9.237604,85.333336,0,0,0,0,0,0,0,0,1,89.0,54.0,70.0,20,0,0,0,0,0,0,1,54,1,70,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0
80,98657484,6,5,299,11595,299,0,49.833332,122.06624,8688,0,2319.0,3774.2375,120.55852,0.111496866,9.865748e+06,3.12e+07,98600000,1,98700000,1.97e+07,4.41e+07,98600000,1,8250,2062.5,3382.7593,7132,192,0,0,0,0,200,168,0.06081647,0.05068039,0,8688,991.1667,2561.4048,6.560795e+06,0,0,0,0,1,0,0,0,0,1081.2727,49.833332,2319.0,200,0,0,0,0,0,0,6,299,5,11595,251,235,1,32,4.0,0.0,4,4,9.86e+07,0.0,98600000,98600000
80,14691,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,816.8266,136.13777,14691.0,0.0,14691,14691,14691,14691.0,0.0,14691,14691,0,0.0,0.0,0,0,0,0,0,0,40,0,136.13777,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,255,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
21,8909885,9,15,109,188,24,0,12.111111,9.829095,34,0,12.533334,14.54975,33.333763,2.6936374,387386.3,1.0094668e+06,3273368,3,6036035,754504.4,1.4043696e+06,3317995,3,8909794,636413.9,1.2465314e+06,3273368,3,0,0,0,0,296,488,1.0101141,1.6835234,0,34,11.88,12.722421,161.86,0,0,0,1,0,0,0,0,1,12.375,12.111111,12.533334,296,0,0,0,0,0,0,9,109,15,188,29200,227,6,32,0.0,0.0,0,0,0.0,0.0,0,0
53,31068,1,1,48,114,48,48,48.0,0.0,114,114,114.0,0.0,5214.3687,64.374916,31068.0,0.0,31068,31068,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,32,32.187458,32.187458,48,114,70.0,38.105118,1452.0,0,0,0,0,0,0,0,0,1,105.0,48.0,114.0,40,0,0,0,0,0,0,1,48,1,114,-1,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0
53,296,2,2,64,96,32,32,32.0,0.0,48,48,48.0,0.0,540540.56,13513.514,98.666664,86.892654,199,48,48,48.0,0.0,48,48,49,49.0,0.0,49,49,0,0,0,0,64,64,6756.757,6756.757,32,48,38.4,8.763561,76.8,0,0,0,0,0,0,0,0,1,48.0,32.0,48.0,64,0,0,0,0,0,0,2,64,2,96,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
21,8739205,9,15,98,188,19,0,10.888889,8.417904,34,0,12.533334,14.54975,32.72609,2.7462451,379965.44,992358.44,3282283,3,5414814,676851.75,1.2536919e+06,2906400,4,8739089,624220.6,1.2257081e+06,3282283,3,0,0,0,0,296,488,1.0298419,1.7164032,0,34,11.44,12.386417,153.42334,0,0,0,1,0,0,0,0,1,11.916667,10.888889,12.533334,296,0,0,0,0,0,0,9,98,15,188,29200,227,6,32,0.0,0.0,0,0,0.0,0.0,0,0
32772,65,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,92307.695,30769.23,65.0,0.0,65,65,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,15384.615,15384.615,0,6,2.0,3.4641016,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0
83,80,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,100000.0,25000.0,80.0,0.0,80,80,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,12500.0,12500.0,2,6,3.3333333,2.309401,5.3333335,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0
9009,4,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,1.5e+06,500000.0,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,250000.0,250000.0,0,6,2.0,3.4641016,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0
53,61419,1,1,45,90,45,45,45.0,0.0,90,90,90.0,0.0,2198.0168,32.563213,61419.0,0.0,61419,61419,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,32,16.281607,16.281607,45,90,60.0,25.980762,675.0,0,0,0,0,0,0,0,0,1,90.0,45.0,90.0,20,0,0,0,0,0,0,1,45,1,90,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0
80,81198925,8,6,56,11607,20,0,7.0,5.656854,5840,0,1934.5,2538.9192,143.6349,0.17241608,6.246071e+06,2.06e+07,74500000,1,80700000,1.15e+07,2.79e+07,74500000,1,527154,105430.8,234090.03,524179,48,0,0,0,0,172,132,0.098523475,0.0738926,0,5840,777.93335,1804.899,3.2576602e+06,0,0,0,0,1,0,0,0,0,833.5,7.0,1934.5,172,0,0,0,0,0,0,8,56,6,11607,256,229,6,20,5.0,0.0,5,5,4.03e+07,4.83e+07,74500000,6183849
8080,90356,4,3,206,134,194,0,51.5,95.0421,128,0,44.666668,72.23111,3762.8936,77.47134,15059.333,35660.574,87847,59,90356,30118.666,51327.06,89384,59,88509,44254.5,61649.105,87847,662,0,0,0,0,92,72,44.269333,33.202,0,194,42.5,75.28802,5668.2856,0,0,0,1,0,0,0,0,0,48.57143,51.5,44.666668,92,0,0,0,0,0,0,4,206,3,134,8192,237,3,20,0.0,0.0,0,0,0.0,0.0,0,0
80,15988,3,6,26,11607,20,0,8.666667,10.263203,5840,0,1934.5,2538.9192,727608.2,562.9222,1998.5,5234.8613,14948,3,840,420.0,18.384777,433,407,15944,3188.8,6584.1597,14948,3,0,0,0,0,72,132,187.64073,375.28146,0,5840,1163.3,2138.329,4.5724515e+06,0,0,0,1,0,0,0,0,2,1292.5555,8.666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0
80,99999141,2,2,16,0,8,8,8.0,0.0,0,0,0.0,0.0,0.16000137,0.040000346,3.33e+07,5.77e+07,100000000,54,100000000,1e+08,0.0,100000000,100000000,100000000,1e+08,0.0,100000000,100000000,1,0,0,0,64,64,0.020000173,0.020000173,0,8,4.8,4.3817806,19.2,0,1,0,0,1,0,0,0,1,6.0,8.0,0.0,64,0,0,0,0,0,0,2,16,2,0,229,235,1,32,57.0,0.0,57,57,1e+08,0.0,100000000,100000000
61274,44,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,272727.28,45454.547,44.0,0.0,44,44,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,22727.273,22727.273,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,32,32850,0,20,0.0,0.0,0,0,0.0,0.0,0,0
443,5535734,8,6,309,147,227,0,38.625,78.51831,102,0,24.5,42.017853,82.3739,2.5290232,425825.7,1.4228808e+06,5158040,1,5535734,790819.1,1.9817986e+06,5283143,40,252648,50529.6,69182.56,126765,1,0,0,0,0,264,200,1.4451561,1.0838671,0,227,30.4,61.908688,3832.6858,0,0,0,1,0,0,0,0,0,32.57143,38.625,24.5,264,0,0,0,0,0,0,8,309,6,147,29200,4658,3,32,377654.0,0.0,377654,377654,5.15804e+06,0.0,5158040,5158040
22,12859695,20,33,2008,2745,640,0,100.4,141.91414,976,0,83.181816,217.28574,369.6044,4.121404,247301.83,683042.25,2780348,3,10700000,561358.44,983505.9,2829175,371,12900000,401862.9,838798.0,2780348,3,0,0,0,0,648,1064,1.5552468,2.5661573,0,976,88.01852,189.59027,35944.473,0,0,0,1,0,0,0,0,1,89.679245,100.4,83.181816,648,0,0,0,0,0,0,20,2008,33,2745,29200,247,16,32,0.0,0.0,0,0,0.0,0.0,0,0
80,11006,3,1,18,0,6,6,6.0,0.0,0,0,0.0,0.0,1635.4716,363.4381,3668.6667,6318.8403,10965,1,11006,5503.0,7781.003,11005,1,0,0.0,0.0,0,0,0,0,0,0,60,32,272.57858,90.85953,0,6,4.8,2.6832817,7.2,1,0,0,0,0,0,0,0,0,6.0,6.0,0.0,60,0,0,0,0,0,0,3,18,1,0,0,235,2,20,0.0,0.0,0,0,0.0,0.0,0,0
80,98150800,8,6,375,11595,375,0,46.875,132.58252,5792,0,1932.5,2537.82,121.95519,0.14263766,7.5500615e+06,2.72e+07,98100000,1,98200000,1.4e+07,3.71e+07,98100000,1,1811,362.2,612.47504,1441,2,0,0,0,0,264,200,0.08150723,0.061130423,0,5792,798.0,1796.794,3.2284685e+06,0,0,0,0,1,0,0,0,0,855.0,46.875,1932.5,264,0,0,0,0,0,0,8,375,6,11595,274,235,1,32,1026.0,0.0,1026,1026,9.81e+07,0.0,98100000,98100000
80,5203722,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.7686806,1.734574e+06,3.0037572e+06,5203014,136,5203722,2.601861e+06,3.6785858e+06,5203014,708,0,0.0,0.0,0,0,0,0,0,0,104,40,0.5765104,0.19217014,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0
80,70309343,9,6,62,11607,20,0,6.888889,5.3019915,5840,0,1934.5,2538.9192,165.96657,0.2133429,5.022096e+06,1.66e+07,62300000,1,69300000,8.668416e+06,2.18e+07,62300000,1,962957,192591.4,430019.9,961834,2,0,0,0,0,192,132,0.12800574,0.08533716,0,5840,729.6875,1754.3447,3.0777255e+06,0,0,0,0,1,0,0,0,0,778.3333,6.888889,1934.5,192,0,0,0,0,0,0,9,62,6,11607,256,229,7,20,969.0,0.0,969,969,3.47e+07,3.9e+07,62300000,7061856
53,24440,2,2,76,484,38,38,38.0,0.0,242,242,242.0,0.0,22913.258,163.66612,8146.6665,14103.513,24432,4,4,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0,0,0,40,40,81.83306,81.83306,38,242,119.6,111.735405,12484.8,0,0,0,0,0,0,0,0,1,149.5,38.0,242.0,40,0,0,0,0,0,0,2,76,2,484,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
80,100059667,6,6,395,11595,395,0,65.833336,161.25807,5792,0,1932.5,2181.0083,119.8285,0.11992844,9.096333e+06,3.01e+07,99900000,1,99900000,2e+07,4.47e+07,99900000,1,144361,28872.2,59475.703,135040,46,0,0,0,0,200,200,0.05996422,0.05996422,0,5792,922.3077,1714.8585,2.9407398e+06,0,0,0,0,1,0,0,0,1,999.1667,65.833336,1932.5,200,0,0,0,0,0,0,6,395,6,11595,274,235,1,32,2.0,0.0,2,2,9.99e+07,0.0,99900000,99900000
80,65173813,11,11,463,1970,463,0,42.090908,139.59975,1388,0,179.09091,437.31668,37.330944,0.3375589,3.103515e+06,4.621131e+06,10200000,3,61400000,6.1379255e+06,5.245629e+06,10200000,3,65100000,6.5087435e+06,4.901591e+06,10200000,3,0,0,0,0,360,360,0.16877945,0.16877945,0,1388,105.78261,317.82413,101012.18,0,0,0,1,0,0,0,0,1,110.59091,42.090908,179.09091,360,0,0,0,0,0,0,11,463,11,1970,29200,4663,1,32,101248.836,36072.445,174873,86166,1.01e+07,60868.668,10200000,10000000
53,31557,2,2,86,196,43,43,43.0,0.0,98,98,98.0,0.0,8936.211,126.75476,10519.0,18213.38,31550,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,64,64,63.37738,63.37738,43,98,65.0,30.12474,907.5,0,0,0,0,0,0,0,0,1,81.25,43.0,98.0,64,0,0,0,0,0,0,2,86,2,196,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
443,60975504,16,12,930,3396,600,0,58.125,155.65683,1627,0,283.0,591.1044,70.946526,0.4592008,2.258352e+06,4.239981e+06,10200000,41,61000000,4.0650335e+06,5.1100955e+06,10200000,148,60900000,5.535679e+06,5.2574905e+06,10200000,204,0,0,0,0,520,392,0.26240045,0.19680034,0,1627,149.17241,404.2934,163453.14,0,0,0,1,0,0,0,0,0,154.5,58.125,283.0,520,0,0,0,0,0,0,16,930,12,3396,29200,123,3,32,121669.836,95009.32,315606,82640,1e+07,171971.2,10200000,9716009
53,47704,2,2,70,200,35,35,35.0,0.0,100,100,100.0,0.0,5659.903,83.85041,15901.333,27497.76,47653,3,48,48.0,0.0,48,48,3,3.0,0.0,3,3,0,0,0,0,80,40,41.925205,41.925205,35,100,61.0,35.601967,1267.5,0,0,0,0,0,0,0,0,1,76.25,35.0,100.0,80,0,0,0,0,0,0,2,70,2,200,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0
53,215,2,2,64,218,32,32,32.0,0.0,109,109,109.0,0.0,1.3116279e+06,18604.65,71.666664,85.00784,166,1,1,1.0,0.0,1,1,48,48.0,0.0,48,48,0,0,0,0,80,80,9302.325,9302.325,32,109,62.8,42.174637,1778.7,0,0,0,0,0,0,0,0,1,78.5,32.0,109.0,80,0,0,0,0,0,0,2,64,2,218,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0
53,324090,1,1,56,209,56,56,56.0,0.0,209,209,209.0,0.0,817.67413,6.1711254,324090.0,0.0,324090,324090,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,3.0855627,3.0855627,56,209,107.0,88.334595,7803.0,0,0,0,0,0,0,0,0,1,160.5,56.0,209.0,32,0,0,0,0,0,0,1,56,1,209,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0
443,63749591,7,2,169,92,46,0,24.142857,23.197906,46,46,46.0,0.0,4.094144,0.14117737,7.968699e+06,2.04e+07,58200000,4,63700000,1.06e+07,2.34e+07,58200000,4,58200000,5.82e+07,0.0,58200000,58200000,1,0,0,0,224,64,0.10980462,0.03137275,0,46,30.7,21.684864,470.23334,0,1,0,0,1,0,0,0,0,34.11111,24.142857,46.0,224,0,0,0,0,0,0,7,169,2,92,1053,483,3,32,36499.5,198.697,36640,36359,3.18e+07,3.72e+07,58200000,5500039
444,18897509,8,0,7366,0,1460,6,920.75,634.234,0,0,0.0,0.0,389.78683,0.4233362,2.6996442e+06,3.4560295e+06,9600510,291814,18900000,2.6996442e+06,3.4560295e+06,9600510,291814,0,0.0,0.0,0,0,1,0,0,0,160,0,0.4233362,0.0,6,1460,825.1111,659.0086,434292.38,0,1,0,0,1,0,0,0,0,928.25,920.75,0.0,160,0,0,0,0,0,0,8,7366,0,0,255,-1,7,20,9.296999e+06,0.0,9296999,9296999,9.60051e+06,0.0,9600510,9600510
443,779,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2567.394,779.0,0.0,779,779,779,779.0,0.0,779,779,0,0.0,0.0,0,0,0,0,0,0,64,0,2567.394,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,699,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0
80,10623256,9,6,349,11632,349,0,38.77778,116.333336,4392,0,1938.6666,2190.7188,1127.8086,1.4119965,758804.0,1.9320376e+06,5617496,4,5620186,702523.25,1.9863194e+06,5618413,38,10600000,2.1246478e+06,2.9169815e+06,5617496,4,0,0,0,0,296,200,0.8471979,0.5647986,0,4392,748.8125,1585.2885,2.5131398e+06,0,0,0,1,0,0,0,0,0,798.73334,38.77778,1938.6666,296,0,0,0,0,0,0,9,349,6,11632,29200,235,1,32,650.0,0.0,650,650,5.617496e+06,0.0,5617496,5617496
80,100823673,7,7,338,11595,320,0,48.285713,119.85229,4344,0,1656.4286,1760.5973,118.35514,0.13885628,7.755667e+06,2.76e+07,99700000,1,101000000,1.68e+07,4.06e+07,99700000,1,101000000,1.68e+07,4.11e+07,101000000,17,0,0,0,0,204,232,0.06942814,0.06942814,0,4344,795.93335,1424.3896,2.0288858e+06,1,0,0,0,0,0,0,0,1,852.7857,48.285713,1656.4286,204,0,0,0,0,0,0,7,338,7,11595,0,235,3,20,13980.0,0.0,13980,13980,9.97e+07,0.0,99700000,99700000
53,643041,1,1,52,127,52,52,52.0,0.0,127,127,127.0,0.0,278.36484,3.1102216,643041.0,0.0,643041,643041,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,1.5551108,1.5551108,52,127,77.0,43.30127,1875.0,0,0,0,0,0,0,0,0,1,115.5,52.0,127.0,32,0,0,0,0,0,0,1,52,1,127,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0
53,30817,1,1,71,87,71,71,71.0,0.0,87,87,87.0,0.0,5127.04,64.89925,30817.0,0.0,30817,30817,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,32.449623,32.449623,71,87,76.333336,9.237604,85.333336,0,0,0,0,0,0,0,0,1,114.5,71.0,87.0,32,0,0,0,0,0,0,1,71,1,87,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0
80,10641101,8,6,322,11632,322,0,40.25,113.84419,4392,0,1938.6666,2190.7188,1123.38,1.3156533,818546.25,1.7989548e+06,5003495,16,5637606,805372.3,1.7309674e+06,4639520,26,9644626,1.9289252e+06,2.6440722e+06,5005079,16,0,0,0,0,272,200,0.7518019,0.5638514,0,4392,796.93335,1628.4076,2.6517112e+06,0,0,0,1,0,0,0,0,0,853.8571,40.25,1938.6666,272,0,0,0,0,0,0,8,322,6,11632,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0
53,23740,2,2,76,140,38,38,38.0,0.0,70,70,70.0,0.0,9098.567,168.49199,7913.3335,13699.367,23732,4,4,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0,0,0,64,88,84.245995,84.245995,38,70,50.8,17.527122,307.2,0,0,0,0,0,0,0,0,1,63.5,38.0,70.0,64,0,0,0,0,0,0,2,76,2,140,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
80,11660,3,6,26,11601,20,0,8.666667,10.263203,4380,0,1933.5,1757.7899,997169.8,771.8696,1457.5,3111.6904,8929,6,9034,4517.0,6379.5176,9028,6,11561,2312.2,3893.029,9074,15,0,0,0,0,72,132,257.2899,514.5798,0,4380,1162.7,1645.2418,2.7068205e+06,0,0,0,1,0,0,0,0,2,1291.8889,8.666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0
80,99305666,9,6,356,11595,350,0,39.555557,116.43358,5792,0,1932.5,2181.0083,120.345604,0.15104878,7.093262e+06,2.65e+07,99200000,1,99200000,1.24e+07,3.51e+07,99200000,1,151412,30282.4,61603.4,140160,46,0,0,0,0,284,200,0.09062927,0.060419515,0,5792,746.9375,1578.7592,2.4924805e+06,0,0,0,0,1,0,0,0,0,796.73334,39.555557,1932.5,284,0,0,0,0,0,0,9,356,6,11595,274,235,2,20,1962.0,0.0,1962,1962,9.92e+07,0.0,99200000,99200000
53,409,1,1,48,100,48,48,48.0,0.0,100,100,100.0,0.0,361858.2,4889.9756,409.0,0.0,409,409,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,40,2444.9878,2444.9878,48,100,65.333336,30.022215,901.3333,0,0,0,0,0,0,0,0,1,98.0,48.0,100.0,40,0,0,0,0,0,0,1,48,1,100,-1,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0
80,536273,3,6,26,11607,20,0,8.666667,10.263203,5840,0,1934.5,2558.3962,21692.31,16.782497,67034.125,189155.11,535169,2,786,393.0,377.59503,660,126,536072,107214.4,239234.08,535169,2,0,0,0,0,72,132,5.594166,11.188332,0,5840,1163.3,2151.1873,4.627607e+06,0,0,0,1,0,0,0,0,2,1292.5555,8.666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0
53900,42,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,47619.047,42.0,0.0,42,42,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,23809.523,23809.523,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,235,308,0,32,0.0,0.0,0,0,0.0,0.0,0,0
8080,96996,4,3,206,134,194,0,51.5,95.0421,128,0,44.666668,72.23111,3505.299,72.16792,16166.0,38511.797,94774,41,96996,32332.0,55454.883,96365,41,95384,47692.0,66584.0,94774,610,0,0,0,0,92,72,41.238815,30.92911,0,194,42.5,75.28802,5668.2856,0,0,0,1,0,0,0,0,0,48.57143,51.5,44.666668,92,0,0,0,0,0,0,4,206,3,134,8192,237,3,20,0.0,0.0,0,0,0.0,0.0,0,0
52937,42,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,285714.28,47619.047,42.0,0.0,42,42,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,23809.523,23809.523,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,980,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0
443,7161601,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,1.675603,0.27926716,7.161601e+06,0.0,7161601,7161601,7161601,7.161601e+06,0.0,7161601,7161601,0,0.0,0.0,0,0,0,0,0,0,40,0,0.27926716,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,253,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
123,89014,1,1,48,48,48,48,48.0,0.0,48,48,48.0,0.0,1078.482,22.468376,89014.0,0.0,89014,89014,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,11.234188,11.234188,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1,72.0,48.0,48.0,32,0,0,0,0,0,0,1,48,1,48,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0
80,420846,3,4,657,433,651,0,219.0,374.135,421,0,108.25,208.51918,2590.021,16.633163,70141.0,107996.48,209577,3,209791,104895.5,148126.84,209637,154,211269,70423.0,120672.586,209761,3,0,0,0,0,72,88,7.128498,9.504664,0,651,136.25,254.28822,64662.5,0,0,0,1,0,0,0,0,1,155.71428,219.0,108.25,72,0,0,0,0,0,0,3,657,4,433,8192,5031,2,20,0.0,0.0,0,0,0.0,0.0,0,0
53,48119,2,2,62,190,31,31,31.0,0.0,95,95,95.0,0.0,5237.0166,83.12725,16039.667,27776.322,48113,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,64,41.563625,41.563625,31,95,56.6,35.054245,1228.8,0,0,0,0,0,0,0,0,1,70.75,31.0,95.0,64,0,0,0,0,0,0,2,62,2,190,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
3333,112,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,53571.43,17857.143,112.0,0.0,112,112,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,8928.571,8928.571,0,6,2.0,3.4641016,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0
443,5762102,2,4,52,147,46,6,26.0,28.284271,64,6,36.75,24.540783,34.536007,1.0412867,1.1524204e+06,2.5334248e+06,5684182,1,77916,77916.0,0.0,77916,77916,5736733,1.9122444e+06,3.312101e+06,5736729,1,1,0,0,0,40,80,0.34709555,0.6941911,6,64,35.0,21.992422,483.66666,0,1,0,0,1,0,0,0,2,40.833332,26.0,36.75,40,0,0,0,0,0,0,2,52,4,147,253,292,1,20,77916.0,0.0,77916,77916,5.684182e+06,0.0,5684182,5684182
32775,93,2,2,4,12,2,2,2.0,0.0,6,6,6.0,0.0,172043.02,43010.754,31.0,24.433584,48,3,48,48.0,0.0,48,48,3,3.0,0.0,3,3,0,0,0,0,48,40,21505.377,21505.377,2,6,3.6,2.1908903,4.8,0,0,0,1,0,0,0,0,1,4.5,2.0,6.0,48,0,0,0,0,0,0,2,4,2,12,1024,0,1,24,0.0,0.0,0,0,0.0,0.0,0,0
53,281,2,2,64,204,32,32,32.0,0.0,102,102,102.0,0.0,953736.6,14234.875,93.666664,158.77448,277,1,3,3.0,0.0,3,3,1,1.0,0.0,1,1,0,0,0,0,64,64,7117.4375,7117.4375,32,102,60.0,38.34058,1470.0,0,0,0,0,0,0,0,0,1,75.0,32.0,102.0,64,0,0,0,0,0,0,2,64,2,204,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
53,43520916,2,2,100,132,53,47,50.0,4.2426405,69,63,66.0,4.2426405,5.33077,0.09190983,1.45e+07,2.51e+07,43400000,23651,43500000,4.35e+07,0.0,43500000,43500000,43500000,4.35e+07,0.0,43500000,43500000,0,0,0,0,52,52,0.045954917,0.045954917,47,69,57.0,8.83176,78.0,0,0,0,0,0,0,0,0,1,71.25,50.0,66.0,52,0,0,0,0,0,0,2,100,2,132,-1,-1,1,20,48135.0,0.0,48135,48135,4.34e+07,0.0,43400000,43400000
