score_iforest,clase
-0.36273175,BENIGN
-0.37683168,BENIGN
-0.34908268,BENIGN
-0.33839595,BENIGN
-0.393958,BENIGN
-0.39785242,BENIGN
-0.33429262,BENIGN
-0.3768938,BENIGN
-0.37078705,BENIGN
-0.45138955,BENIGN
-0.33429232,BENIGN
-0.45434186,BENIGN
-0.3721874,BENIGN
-0.3520479,BENIGN
-0.39177528,BENIGN
-0.36982888,BENIGN
-0.3393671,BENIGN
-0.33878785,BENIGN
-0.35537407,BENIGN
-0.51205957,BENIGN
-0.38165227,BENIGN
-0.46109802,BENIGN
-0.34141716,BENIGN
-0.546108,BENIGN
-0.33773088,BENIGN
-0.3593431,BENIGN
-0.42171344,BENIGN
-0.36889848,BENIGN
-0.3939017,BENIGN
-0.38959402,BENIGN
-0.34095308,BENIGN
-0.37454623,BENIGN
-0.34088635,BENIGN
-0.33831784,BENIGN
-0.34709364,BENIGN
-0.42208046,BENIGN
-0.33827236,BENIGN
-0.38385385,BENIGN
-0.3995014,BENIGN
-0.3424177,BENIGN
-0.3691934,BENIGN
-0.41320628,BENIGN
-0.39641124,BENIGN
-0.33562624,BENIGN
-0.4613011,BENIGN
-0.4113903,BENIGN
-0.34528574,BENIGN
-0.37109312,BENIGN
-0.40130803,BENIGN
-0.3352257,BENIGN
-0.51177406,BENIGN
-0.4249708,BENIGN
-0.37255707,BENIGN
-0.371021,BENIGN
-0.34396031,BENIGN
-0.37279198,BENIGN
-0.34629712,BENIGN
-0.38468212,BENIGN
-0.39293393,BENIGN
-0.4242987,BENIGN
-0.43691835,BENIGN
-0.3347977,BENIGN
-0.6912329,BENIGN
-0.4149985,BENIGN
-0.35091302,BENIGN
-0.37025556,BENIGN
-0.35590574,BENIGN
-0.44152415,BENIGN
-0.3650221,BENIGN
-0.4109528,BENIGN
-0.48558918,BENIGN
-0.3788092,BENIGN
-0.3824415,BENIGN
-0.3673125,BENIGN
-0.40657258,BENIGN
-0.5147719,BENIGN
-0.3355172,BENIGN
-0.3893478,BENIGN
-0.33994475,BENIGN
-0.39180383,BENIGN
-0.39655045,BENIGN
-0.35180813,BENIGN
-0.3493199,BENIGN
-0.35289198,BENIGN
-0.39640692,BENIGN
-0.37796614,BENIGN
-0.35097322,BENIGN
-0.37340248,BENIGN
-0.36774918,BENIGN
-0.4006333,BENIGN
-0.35057873,BENIGN
-0.38042456,BENIGN
-0.35719648,BENIGN
-0.3365628,BENIGN
-0.34998688,BENIGN
-0.45120814,BENIGN
-0.37530032,BENIGN
-0.36973506,BENIGN
-0.340064,BENIGN
-0.34253213,BENIGN
-0.34600908,BENIGN
-0.44326013,BENIGN
-0.46680173,BENIGN
-0.34737268,BENIGN
-0.49629465,BENIGN
-0.4206539,BENIGN
-0.39987653,BENIGN
-0.40036947,BENIGN
-0.44493857,BENIGN
-0.33643746,BENIGN
-0.42491218,BENIGN
-0.3460014,BENIGN
-0.38097253,BENIGN
-0.54906,BENIGN
-0.42214087,BENIGN
-0.38092494,BENIGN
-0.36973125,BENIGN
-0.33225,BENIGN
-0.34058234,BENIGN
-0.4155585,BENIGN
-0.34208718,BENIGN
-0.37256292,BENIGN
-0.37007353,BENIGN
-0.50154823,BENIGN
-0.36996883,BENIGN
-0.3547873,BENIGN
-0.332867,BENIGN
-0.5197956,BENIGN
-0.34397346,BENIGN
-0.33718368,BENIGN
-0.34469926,BENIGN
-0.37166876,BENIGN
-0.33709916,BENIGN
-0.368126,BENIGN
-0.3361384,BENIGN
-0.3458654,BENIGN
-0.37094015,BENIGN
-0.37904721,BENIGN
-0.40975255,BENIGN
-0.33607835,BENIGN
-0.4783763,BENIGN
-0.33970115,BENIGN
-0.55981183,BENIGN
-0.33641747,BENIGN
-0.38661572,BENIGN
-0.348449,BENIGN
-0.36766735,BENIGN
-0.34548968,BENIGN
-0.34442917,BENIGN
-0.49235004,BENIGN
-0.33773088,BENIGN
-0.6444825,BENIGN
-0.34091955,BENIGN
-0.38018122,BENIGN
-0.5439054,BENIGN
-0.3446118,BENIGN
-0.34197077,BENIGN
-0.34271103,BENIGN
-0.60591835,BENIGN
-0.51697403,BENIGN
-0.373716,BENIGN
-0.33107919,BENIGN
-0.44327453,BENIGN
-0.35704872,BENIGN
-0.34342086,BENIGN
-0.5463589,BENIGN
-0.35925952,BENIGN
-0.38444206,BENIGN
-0.55196434,BENIGN
-0.37188807,BENIGN
-0.33226186,BENIGN
-0.36925894,BENIGN
-0.35703924,BENIGN
-0.4178403,BENIGN
-0.34109047,BENIGN
-0.3883351,BENIGN
-0.34500745,BENIGN
-0.34146208,BENIGN
-0.3381923,BENIGN
-0.3664399,BENIGN
-0.34630132,BENIGN
-0.3946852,BENIGN
-0.5613637,BENIGN
-0.38891807,BENIGN
-0.3655864,BENIGN
-0.3850042,BENIGN
-0.5798123,BENIGN
-0.3361859,BENIGN
-0.33679536,BENIGN
-0.4149916,BENIGN
-0.38960978,BENIGN
-0.5652767,BENIGN
-0.34135774,BENIGN
-0.33339193,BENIGN
-0.34659722,BENIGN
-0.3798701,BENIGN
-0.3459964,BENIGN
-0.3426313,BENIGN
-0.35156673,BENIGN
-0.3466112,BENIGN
-0.38570565,BENIGN
-0.6470353,BENIGN
-0.34801662,BENIGN
-0.33759284,BENIGN
-0.3719553,BENIGN
-0.33840388,BENIGN
-0.3534156,BENIGN
-0.5141463,BENIGN
-0.3727272,BENIGN
-0.34999454,BENIGN
-0.34501594,BENIGN
-0.35407946,BENIGN
-0.357551,BENIGN
-0.6776891,BENIGN
-0.3423468,BENIGN
-0.59498864,BENIGN
-0.3416696,BENIGN
-0.36985222,BENIGN
-0.42455196,BENIGN
-0.42425045,BENIGN
-0.33569166,BENIGN
-0.3715239,BENIGN
-0.3929858,BENIGN
-0.33288088,BENIGN
-0.33804446,BENIGN
-0.38038167,BENIGN
-0.36132726,BENIGN
-0.38992858,BENIGN
-0.34970796,BENIGN
-0.3823856,BENIGN
-0.3750829,BENIGN
-0.39389104,BENIGN
-0.40874895,BENIGN
-0.35247275,BENIGN
-0.3452959,BENIGN
-0.34001508,BENIGN
-0.37922946,BENIGN
-0.38950783,BENIGN
-0.3475404,BENIGN
-0.33443645,BENIGN
-0.421017,BENIGN
-0.34968197,BENIGN
-0.3434293,BENIGN
-0.3672399,BENIGN
-0.3398401,BENIGN
-0.39494258,BENIGN
-0.39295378,BENIGN
-0.35316637,BENIGN
-0.35259512,BENIGN
-0.39358333,BENIGN
-0.34271246,BENIGN
-0.3552759,BENIGN
-0.33449334,BENIGN
-0.34715495,BENIGN
-0.3480656,BENIGN
-0.3416791,BENIGN
-0.34945336,BENIGN
-0.34646785,BENIGN
-0.40087408,BENIGN
-0.34188756,BENIGN
-0.33365184,BENIGN
-0.35553116,BENIGN
-0.3382641,BENIGN
-0.4320018,BENIGN
-0.47952724,BENIGN
-0.40326226,BENIGN
-0.46440256,BENIGN
-0.37269893,BENIGN
-0.58392066,BENIGN
-0.34489757,BENIGN
-0.33610964,BENIGN
-0.42366135,BENIGN
-0.3390909,BENIGN
-0.34503525,BENIGN
-0.44088206,BENIGN
-0.5554644,BENIGN
-0.38737053,BENIGN
-0.47132325,BENIGN
-0.50708807,BENIGN
-0.33520964,BENIGN
-0.38344637,BENIGN
-0.36643568,BENIGN
-0.37463796,BENIGN
-0.34582573,BENIGN
-0.3439066,BENIGN
-0.38044065,BENIGN
-0.34661776,BENIGN
-0.44400862,BENIGN
-0.33872002,BENIGN
-0.3429396,BENIGN
-0.3330683,BENIGN
-0.35570768,BENIGN
-0.35678512,BENIGN
-0.45546848,BENIGN
-0.37940064,BENIGN
-0.3358602,BENIGN
-0.38632426,BENIGN
-0.3678339,BENIGN
-0.33452764,BENIGN
-0.36877373,BENIGN
-0.6539058,BENIGN
-0.34371206,BENIGN
-0.34929216,BENIGN
-0.39916074,BENIGN
-0.34830657,BENIGN
-0.36940438,BENIGN
-0.33743268,BENIGN
-0.4301881,BENIGN
-0.35035753,BENIGN
-0.39542294,BENIGN
-0.40199453,BENIGN
-0.5537611,BENIGN
-0.36858803,BENIGN
-0.3372591,BENIGN
-0.3894327,BENIGN
-0.34758776,BENIGN
-0.34071755,BENIGN
-0.35030305,BENIGN
-0.46754548,BENIGN
-0.53603286,BENIGN
-0.37026387,BENIGN
-0.3390918,BENIGN
-0.39097077,BENIGN
-0.33893386,BENIGN
-0.36830443,BENIGN
-0.3556071,BENIGN
-0.34369534,BENIGN
-0.348278,BENIGN
-0.34842056,BENIGN
-0.33590138,BENIGN
-0.39316234,BENIGN
-0.36063078,BENIGN
-0.34820604,BENIGN
-0.35173112,BENIGN
-0.5035595,BENIGN
-0.36574402,BENIGN
-0.3362877,BENIGN
-0.42726204,BENIGN
-0.41320628,BENIGN
-0.35353523,BENIGN
-0.33500072,BENIGN
-0.54488474,BENIGN
-0.38754174,BENIGN
-0.36820507,BENIGN
-0.3605808,BENIGN
-0.3827081,BENIGN
-0.34948063,BENIGN
-0.39020875,BENIGN
-0.37481424,BENIGN
-0.3831701,BENIGN
-0.33919105,BENIGN
-0.39998665,BENIGN
-0.391995,BENIGN
-0.40598738,BENIGN
-0.36909217,BENIGN
-0.33450872,BENIGN
-0.3927579,BENIGN
-0.34816375,BENIGN
-0.35760155,BENIGN
-0.40336475,BENIGN
-0.52028996,BENIGN
-0.5842833,BENIGN
-0.3537779,BENIGN
-0.33128688,BENIGN
-0.34440017,BENIGN
-0.4178403,BENIGN
-0.3396181,BENIGN
-0.3352406,BENIGN
-0.36248216,BENIGN
-0.3754015,BENIGN
-0.3710698,BENIGN
-0.47423124,BENIGN
-0.33658978,BENIGN
-0.36889848,BENIGN
-0.35341984,BENIGN
-0.5853233,BENIGN
-0.3533332,BENIGN
-0.34531516,BENIGN
-0.33334646,BENIGN
-0.37174696,BENIGN
-0.39506438,BENIGN
-0.38039145,BENIGN
-0.6129128,BENIGN
-0.3901899,BENIGN
-0.3671715,BENIGN
-0.3383065,BENIGN
-0.3777904,BENIGN
-0.33595166,BENIGN
-0.33776742,BENIGN
-0.34507892,BENIGN
-0.46594676,BENIGN
-0.45981336,BENIGN
-0.45526913,BENIGN
-0.34176025,BENIGN
-0.34481624,BENIGN
-0.3884135,BENIGN
-0.4257439,BENIGN
-0.33181536,BENIGN
-0.60309374,BENIGN
-0.3413416,BENIGN
-0.39058006,BENIGN
-0.55897564,BENIGN
-0.33538336,BENIGN
-0.3392892,BENIGN
-0.38391253,BENIGN
-0.45888406,BENIGN
-0.35706306,BENIGN
-0.37000376,BENIGN
-0.35278055,BENIGN
-0.40630224,BENIGN
-0.45610166,BENIGN
-0.3439268,BENIGN
-0.37550855,BENIGN
-0.48926088,BENIGN
-0.34253213,BENIGN
-0.33128688,BENIGN
-0.34026366,BENIGN
-0.4463656,BENIGN
-0.34517574,BENIGN
-0.4119469,BENIGN
-0.4769074,BENIGN
-0.45976886,BENIGN
-0.39123264,BENIGN
-0.4137535,BENIGN
-0.58639914,BENIGN
-0.3460517,BENIGN
-0.36949638,BENIGN
-0.67700166,BENIGN
-0.42429194,BENIGN
-0.45091802,BENIGN
-0.36819285,BENIGN
-0.33680877,BENIGN
-0.3331116,BENIGN
-0.33470535,BENIGN
-0.34616905,BENIGN
-0.40980682,BENIGN
-0.58228403,BENIGN
-0.41188365,BENIGN
-0.39559075,BENIGN
-0.37108752,BENIGN
-0.34082863,BENIGN
-0.39923218,BENIGN
-0.49668124,BENIGN
-0.45073462,BENIGN
-0.37687472,BENIGN
-0.339599,BENIGN
-0.3772693,BENIGN
-0.37322888,BENIGN
-0.49160466,BENIGN
-0.3394602,BENIGN
-0.39547247,BENIGN
-0.37678802,BENIGN
-0.41972092,BENIGN
-0.39704952,BENIGN
-0.34640947,BENIGN
-0.35363162,BENIGN
-0.4601647,BENIGN
-0.3350756,BENIGN
-0.3823214,BENIGN
-0.3428476,BENIGN
-0.4035585,BENIGN
-0.3942379,BENIGN
-0.37096438,BENIGN
-0.386928,BENIGN
-0.36374277,BENIGN
-0.41522026,BENIGN
-0.33924386,BENIGN
-0.34189424,BENIGN
-0.3444947,BENIGN
-0.51182705,BENIGN
-0.37007353,BENIGN
-0.38547906,BENIGN
-0.35778907,BENIGN
-0.38906652,BENIGN
-0.39672697,BENIGN
-0.45295683,BENIGN
-0.36899653,BENIGN
-0.3699706,BENIGN
-0.38955435,BENIGN
-0.35519364,BENIGN
-0.36753747,BENIGN
-0.34470144,BENIGN
-0.41349122,BENIGN
-0.3608834,BENIGN
-0.34762833,BENIGN
-0.3809816,BENIGN
-0.33516276,BENIGN
-0.35854092,BENIGN
-0.5330581,BENIGN
-0.33976558,BENIGN
-0.34171864,BENIGN
-0.34635225,BENIGN
-0.38223124,BENIGN
-0.37733388,BENIGN
-0.34720853,BENIGN
-0.3896709,BENIGN
-0.43122843,BENIGN
-0.3402607,BENIGN
-0.34929323,BENIGN
-0.3371303,BENIGN
-0.33236027,BENIGN
-0.35405463,BENIGN
-0.4553725,BENIGN
-0.37254745,BENIGN
-0.5633152,BENIGN
-0.3686476,BENIGN
-0.3441297,BENIGN
-0.36993453,BENIGN
-0.35672575,BENIGN
-0.3392838,BENIGN
-0.3328195,BENIGN
-0.34645128,BENIGN
-0.45551205,BENIGN
-0.40173078,BENIGN
-0.39267755,BENIGN
-0.5871612,BENIGN
-0.36964214,BENIGN
-0.39479777,BENIGN
-0.38524053,BENIGN
-0.5654153,BENIGN
-0.37277246,BENIGN
-0.4585317,BENIGN
-0.35117888,BENIGN
-0.6523095,BENIGN
-0.34343958,BENIGN
-0.34526545,BENIGN
-0.34086025,BENIGN
-0.35550818,BENIGN
-0.59681565,BENIGN
-0.3742414,BENIGN
-0.33985367,BENIGN
-0.34060663,BENIGN
-0.33426905,BENIGN
-0.42287543,BENIGN
-0.35493544,BENIGN
-0.4767229,BENIGN
-0.37385803,BENIGN
-0.34797543,BENIGN
-0.34010297,BENIGN
-0.40087354,BENIGN
-0.33851042,BENIGN
-0.35973582,BENIGN
-0.36684513,BENIGN
-0.36756736,BENIGN
-0.3424154,BENIGN
-0.36626062,BENIGN
-0.37990692,BENIGN
-0.43938497,BENIGN
-0.4270038,BENIGN
-0.34035674,BENIGN
-0.3541824,BENIGN
-0.45259967,BENIGN
-0.532482,BENIGN
-0.3506574,BENIGN
-0.59105504,BENIGN
-0.34677804,BENIGN
-0.3551668,BENIGN
-0.33446765,BENIGN
-0.39208686,BENIGN
-0.37831092,BENIGN
-0.34260345,BENIGN
-0.33899495,BENIGN
-0.3350157,BENIGN
-0.37699714,BENIGN
-0.3418133,BENIGN
-0.37170202,BENIGN
-0.35389277,BENIGN
-0.4052142,BENIGN
-0.34135228,BENIGN
-0.34470168,BENIGN
-0.37369046,BENIGN
-0.33645058,BENIGN
-0.44759658,BENIGN
-0.367029,BENIGN
-0.3690218,BENIGN
-0.34865257,BENIGN
-0.33767503,BENIGN
-0.40472898,BENIGN
-0.39976814,BENIGN
-0.48381478,BENIGN
-0.4119469,BENIGN
-0.340798,BENIGN
-0.33913434,BENIGN
-0.3364916,BENIGN
-0.37680253,BENIGN
-0.43036586,BENIGN
-0.5673165,BENIGN
-0.3321964,BENIGN
-0.34340766,BENIGN
-0.34398314,BENIGN
-0.3454395,BENIGN
-0.33426905,BENIGN
-0.3440929,BENIGN
-0.37075996,BENIGN
-0.40349805,BENIGN
-0.3993505,BENIGN
-0.3531805,BENIGN
-0.46171165,BENIGN
-0.3377674,BENIGN
-0.37423387,BENIGN
-0.61153996,BENIGN
-0.3466937,BENIGN
-0.34366748,BENIGN
-0.5984612,BENIGN
-0.4430525,BENIGN
-0.45098895,BENIGN
-0.3391546,BENIGN
-0.48078352,BENIGN
-0.53316647,BENIGN
-0.38271075,BENIGN
-0.42851567,BENIGN
-0.39202976,BENIGN
-0.35739118,BENIGN
-0.3685341,BENIGN
-0.46017238,BENIGN
-0.3762791,BENIGN
-0.3392862,BENIGN
-0.39976066,BENIGN
-0.3888823,BENIGN
-0.34734342,BENIGN
-0.343996,BENIGN
-0.4761517,BENIGN
-0.33779815,BENIGN
-0.3849634,BENIGN
-0.39643735,BENIGN
-0.34659714,BENIGN
-0.39442188,BENIGN
-0.4875858,BENIGN
-0.38745925,BENIGN
-0.40398452,BENIGN
-0.36079118,BENIGN
-0.38564658,BENIGN
-0.43259922,BENIGN
-0.34484273,BENIGN
-0.69218284,BENIGN
-0.386822,BENIGN
-0.38515332,BENIGN
-0.43292004,BENIGN
-0.34266195,BENIGN
-0.40354997,BENIGN
-0.42781243,BENIGN
-0.34292775,BENIGN
-0.34449625,BENIGN
-0.38806215,BENIGN
-0.36445397,BENIGN
-0.42537355,BENIGN
-0.34180832,BENIGN
-0.36729178,BENIGN
-0.38902313,BENIGN
-0.3333898,BENIGN
-0.38213423,BENIGN
-0.3745623,BENIGN
-0.35450423,BENIGN
-0.35650298,BENIGN
-0.45931372,BENIGN
-0.43385735,BENIGN
-0.4348349,BENIGN
-0.3307405,BENIGN
-0.33532348,BENIGN
-0.36544183,BENIGN
-0.4923065,BENIGN
-0.35192785,BENIGN
-0.34833542,BENIGN
-0.33470553,BENIGN
-0.37496048,BENIGN
-0.3455974,BENIGN
-0.37391385,BENIGN
-0.47686547,BENIGN
-0.39515463,BENIGN
-0.35338902,BENIGN
-0.37022597,BENIGN
-0.34988898,BENIGN
-0.35318688,BENIGN
-0.35644498,BENIGN
-0.3753926,BENIGN
-0.34113157,BENIGN
-0.45948553,BENIGN
-0.35635754,BENIGN
-0.34859574,BENIGN
-0.33741218,BENIGN
-0.36828238,BENIGN
-0.3378371,BENIGN
-0.40306613,BENIGN
-0.5069835,BENIGN
-0.47069252,BENIGN
-0.3641146,BENIGN
-0.33568317,BENIGN
-0.33910447,BENIGN
-0.557687,BENIGN
-0.33541507,BENIGN
-0.45139298,BENIGN
-0.38363838,BENIGN
-0.36367655,BENIGN
-0.37209854,BENIGN
-0.42951185,BENIGN
-0.3440668,BENIGN
-0.43114272,BENIGN
-0.35939807,BENIGN
-0.39254636,BENIGN
-0.3732751,BENIGN
-0.34723166,BENIGN
-0.36710474,BENIGN
-0.46779555,BENIGN
-0.47758234,BENIGN
-0.34573042,BENIGN
-0.45724937,BENIGN
-0.36242056,BENIGN
-0.3434042,BENIGN
-0.35053805,BENIGN
-0.36676502,BENIGN
-0.43550602,BENIGN
-0.3479613,BENIGN
-0.3307405,BENIGN
-0.331673,BENIGN
-0.3702767,BENIGN
-0.41914457,BENIGN
-0.37865904,BENIGN
-0.5126988,BENIGN
-0.33459365,BENIGN
-0.35096183,BENIGN
-0.43468878,BENIGN
-0.33757445,BENIGN
-0.49234363,BENIGN
-0.36820507,BENIGN
-0.34358153,BENIGN
-0.5161371,BENIGN
-0.3875732,BENIGN
-0.38689885,BENIGN
-0.36791295,BENIGN
-0.44627115,BENIGN
-0.3577277,BENIGN
-0.38134554,BENIGN
-0.33923307,BENIGN
-0.37145758,BENIGN
-0.33360156,BENIGN
-0.34833953,BENIGN
-0.34411648,BENIGN
-0.34005174,BENIGN
-0.3602723,BENIGN
-0.34648612,BENIGN
-0.3604631,BENIGN
-0.35024402,BENIGN
-0.3519861,BENIGN
-0.41412336,BENIGN
-0.36879662,BENIGN
-0.36524823,BENIGN
-0.33260477,BENIGN
-0.37364393,BENIGN
-0.47621173,BENIGN
-0.35076576,BENIGN
-0.34296033,BENIGN
-0.45443866,BENIGN
-0.33371252,BENIGN
-0.47045416,BENIGN
-0.35280958,BENIGN
-0.35493994,BENIGN
-0.35734937,BENIGN
-0.36836565,BENIGN
-0.3566052,BENIGN
-0.34060702,BENIGN
-0.3410988,BENIGN
-0.40353093,BENIGN
-0.36759433,BENIGN
-0.35113785,BENIGN
-0.45445067,BENIGN
-0.3802176,BENIGN
-0.37148145,BENIGN
-0.3399127,BENIGN
-0.34690905,BENIGN
-0.34005547,BENIGN
-0.3762572,BENIGN
-0.37033403,BENIGN
-0.35076576,BENIGN
-0.35215586,BENIGN
-0.33594313,BENIGN
-0.3912648,BENIGN
-0.33723375,BENIGN
-0.3668032,BENIGN
-0.3981525,BENIGN
-0.3892056,BENIGN
-0.3508096,BENIGN
-0.34355083,BENIGN
-0.33538863,BENIGN
-0.33282942,BENIGN
-0.35188624,BENIGN
-0.3583044,BENIGN
-0.53666973,BENIGN
-0.47065037,BENIGN
-0.3410725,BENIGN
-0.33788478,BENIGN
-0.3679108,BENIGN
-0.34375083,BENIGN
-0.40299794,BENIGN
-0.3861873,BENIGN
-0.37607148,BENIGN
-0.34763205,BENIGN
-0.3476791,BENIGN
-0.36947754,BENIGN
-0.37141094,BENIGN
-0.37178236,BENIGN
-0.44857064,BENIGN
-0.34432068,BENIGN
-0.33819306,BENIGN
-0.33343828,BENIGN
-0.4665344,BENIGN
-0.34030142,BENIGN
-0.34517097,BENIGN
-0.37332684,BENIGN
-0.33563244,BENIGN
-0.3967088,BENIGN
-0.33805138,BENIGN
-0.45094615,BENIGN
-0.38165176,BENIGN
-0.40918538,BENIGN
-0.34012237,BENIGN
-0.36168972,BENIGN
-0.40914163,BENIGN
-0.3764004,BENIGN
-0.3502529,BENIGN
-0.45434293,BENIGN
-0.3325734,BENIGN
-0.39478946,BENIGN
-0.3367076,BENIGN
-0.39270604,BENIGN
-0.39248472,BENIGN
-0.37236524,BENIGN
-0.3339914,BENIGN
-0.3785666,BENIGN
-0.49576518,BENIGN
-0.4435558,BENIGN
-0.33429348,BENIGN
-0.37050617,BENIGN
-0.4368963,BENIGN
-0.3591428,BENIGN
-0.3692077,BENIGN
-0.49714684,BENIGN
-0.3759845,BENIGN
-0.47552043,BENIGN
-0.43931988,BENIGN
-0.42351925,BENIGN
-0.35201287,BENIGN
-0.34565702,BENIGN
-0.52210546,BENIGN
-0.33757043,BENIGN
-0.3573543,BENIGN
-0.33637077,BENIGN
-0.5477499,BENIGN
-0.36491677,BENIGN
-0.36509064,BENIGN
-0.3425056,BENIGN
-0.34043133,BENIGN
-0.33510098,BENIGN
-0.34090734,BENIGN
-0.3506798,BENIGN
-0.34741214,BENIGN
-0.37786737,BENIGN
-0.45192042,BENIGN
-0.3707238,BENIGN
-0.34856042,BENIGN
-0.33330518,BENIGN
-0.36094734,BENIGN
-0.34532407,BENIGN
-0.34915364,BENIGN
-0.5642828,BENIGN
-0.33636174,BENIGN
-0.5843278,BENIGN
-0.34354177,BENIGN
-0.3797791,BENIGN
-0.38941404,BENIGN
-0.33120152,BENIGN
-0.3394658,BENIGN
-0.42777348,BENIGN
-0.33312392,BENIGN
-0.3910367,BENIGN
-0.33990383,BENIGN
-0.35133412,BENIGN
-0.3678877,BENIGN
-0.3847596,BENIGN
-0.36776328,BENIGN
-0.37318283,BENIGN
-0.35205966,BENIGN
-0.33788994,BENIGN
-0.34162554,BENIGN
-0.38006845,BENIGN
-0.37149513,BENIGN
-0.3459964,BENIGN
-0.38125443,BENIGN
-0.3881648,BENIGN
-0.3729418,BENIGN
-0.36825928,BENIGN
-0.35641482,BENIGN
-0.34276727,BENIGN
-0.4704718,BENIGN
-0.46511403,BENIGN
-0.33577204,BENIGN
-0.35602754,BENIGN
-0.35012555,BENIGN
-0.35407546,BENIGN
-0.3937472,BENIGN
-0.3881652,BENIGN
-0.54566485,BENIGN
-0.33970115,BENIGN
-0.37068012,BENIGN
-0.33687332,BENIGN
-0.36768764,BENIGN
-0.3422791,BENIGN
-0.3444088,BENIGN
-0.3393616,BENIGN
-0.34483802,BENIGN
-0.36417076,BENIGN
-0.45986456,BENIGN
-0.43317664,BENIGN
-0.43966877,BENIGN
-0.3849291,BENIGN
-0.44220713,BENIGN
-0.38449576,BENIGN
-0.37187234,BENIGN
-0.37141907,BENIGN
-0.3337845,BENIGN
-0.4037735,BENIGN
-0.34990168,BENIGN
-0.4504877,BENIGN
-0.5199807,BENIGN
-0.38899243,BENIGN
-0.33496252,BENIGN
-0.4593266,BENIGN
-0.35583416,BENIGN
-0.39195424,BENIGN
-0.40644422,BENIGN
-0.45624846,BENIGN
-0.6716217,BENIGN
-0.34517738,BENIGN
-0.37403524,BENIGN
-0.3879783,BENIGN
-0.3386822,BENIGN
-0.36063844,BENIGN
-0.40789992,BENIGN
-0.45293123,BENIGN
-0.3321388,BENIGN
-0.34780636,BENIGN
-0.3798524,BENIGN
-0.343815,BENIGN
-0.3761615,BENIGN
-0.37589166,BENIGN
-0.34772164,BENIGN
-0.33546048,BENIGN
-0.4309215,BENIGN
-0.3416692,BENIGN
-0.342374,BENIGN
-0.447693,BENIGN
-0.35577425,BENIGN
-0.3921101,BENIGN
-0.34181255,BENIGN
-0.4745876,BENIGN
-0.5983529,BENIGN
-0.37499848,BENIGN
-0.38338038,BENIGN
-0.47602406,BENIGN
-0.59396917,BENIGN
-0.34627876,BENIGN
-0.3781631,BENIGN
-0.5897219,BENIGN
-0.39647913,BENIGN
-0.35105953,BENIGN
-0.43149012,BENIGN
-0.38869885,BENIGN
-0.36689225,BENIGN
-0.41615263,BENIGN
-0.3446764,BENIGN
-0.40284705,BENIGN
-0.37710053,BENIGN
-0.40525803,BENIGN
-0.35703582,BENIGN
-0.370764,BENIGN
-0.33423316,BENIGN
-0.34096426,BENIGN
-0.37590122,BENIGN
-0.34611702,BENIGN
-0.34644005,BENIGN
-0.37665048,BENIGN
-0.4084007,BENIGN
-0.34018883,BENIGN
-0.43265894,BENIGN
-0.5140237,BENIGN
-0.34401587,BENIGN
-0.4545094,BENIGN
-0.46953067,BENIGN
-0.3793935,BENIGN
-0.43698516,BENIGN
-0.4263145,BENIGN
-0.35598028,BENIGN
-0.33774042,BENIGN
-0.6037178,BENIGN
-0.48749885,BENIGN
-0.5800226,BENIGN
-0.33978567,BENIGN
-0.3357087,BENIGN
-0.34725234,BENIGN
-0.36916107,BENIGN
-0.38564658,BENIGN
-0.34153616,BENIGN
-0.45251033,BENIGN
-0.4566954,BENIGN
-0.35724598,BENIGN
-0.38500637,BENIGN
-0.34377474,BENIGN
-0.37915242,BENIGN
-0.34646052,BENIGN
-0.35507065,BENIGN
-0.3713303,BENIGN
-0.37810418,BENIGN
-0.33441734,BENIGN
-0.34998444,BENIGN
-0.35245803,BENIGN
-0.3733075,BENIGN
-0.33327052,BENIGN
-0.43697813,BENIGN
-0.53407615,BENIGN
-0.3361976,BENIGN
-0.4128695,BENIGN
-0.34030628,BENIGN
-0.358456,BENIGN
-0.6717881,BENIGN
-0.35652593,BENIGN
-0.34110075,BENIGN
-0.3845314,BENIGN
-0.38382658,BENIGN
-0.38348746,BENIGN
-0.43980274,BENIGN
-0.34264624,BENIGN
-0.40932554,BENIGN
-0.3318399,BENIGN
-0.35572493,BENIGN
-0.37621564,BENIGN
-0.5355442,BENIGN
-0.43685737,BENIGN
-0.4104027,BENIGN
-0.54332274,BENIGN
-0.48795572,BENIGN
-0.35705125,BENIGN
-0.4021639,BENIGN
-0.3483233,BENIGN
-0.34654096,BENIGN
-0.37126973,BENIGN
-0.33654115,BENIGN
-0.36586207,BENIGN
-0.35716987,BENIGN
-0.43130362,BENIGN
-0.4355227,BENIGN
-0.38204154,BENIGN
-0.34919164,BENIGN
-0.34804103,BENIGN
-0.33729756,BENIGN
-0.6968719,BENIGN
-0.37438738,BENIGN
-0.3708715,BENIGN
-0.3908048,BENIGN
-0.37084395,BENIGN
-0.33398512,BENIGN
-0.3768791,BENIGN
-0.34021825,BENIGN
-0.36259654,BENIGN
-0.41863853,BENIGN
-0.34432968,BENIGN
-0.45218056,BENIGN
-0.48646376,BENIGN
-0.36879662,BENIGN
-0.33328027,BENIGN
-0.34833542,BENIGN
-0.34094697,BENIGN
-0.36146024,BENIGN
-0.43899578,BENIGN
-0.3958839,BENIGN
-0.346873,BENIGN
-0.34206724,BENIGN
-0.33695033,BENIGN
-0.35168597,BENIGN
-0.3949416,BENIGN
